timestamp,source,state,target,event,line_pattern,rain_raw,rain_status,left_lux,right_lux,light_mode,line_lost_fault,movement_timeout_fault,light_tracking_timeout_fault,light_left_ok,light_right_ok,laundry_active,command_sent,command_source,fallback_active,fallback_reason,weather_rain_likely,data_status,ip
2026-06-01T03:09:00+00:00,mqtt,DRYING,NONE,MQTT_CONNECTED,100,3862,DRY,560.8333,1679.167,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:09:05+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,010,3892,DRY,341.6667,2182.5,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:09:10+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,010,3860,DRY,341.6667,2182.5,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:09:15+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,010,3847,DRY,341.6667,2182.5,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:10:05+00:00,mqtt,DRYING,NONE,MQTT_CONNECTED,000,3911,DRY,466.6667,2594.167,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:10:10+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3985,DRY,458.3333,2532.5,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:10:15+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3916,DRY,458.3333,2532.5,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:10:25+00:00,mqtt,SAFE,NONE,SAFE_ZONE_REACHED_CONFIRMED,111,3982,DRY,458.3333,2532.5,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:10:38+00:00,mqtt,STOPPED,NONE,LINE_HUNT_TIMEOUT_STOPPED,000,3961,DRY,458.3333,2532.5,NORMAL,False,True,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:10:42+00:00,mqtt,STOPPED,NONE,LINE_HUNT_TIMEOUT_STOPPED,000,3983,DRY,458.3333,2532.5,NORMAL,False,True,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:10:47+00:00,mqtt,STOPPED,NONE,LINE_HUNT_TIMEOUT_STOPPED,000,3965,DRY,458.3333,2532.5,NORMAL,False,True,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:07+00:00,mqtt,DRYING,NONE,DRYING_ZONE_REACHED_CONFIRMED,010,3887,DRY,458.3333,2532.5,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:12+00:00,mqtt,DRYING,NONE,SUN_ROTATE_LEFT,001,3915,DRY,1124.167,133.3333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:17+00:00,mqtt,DRYING,NONE,SUN_ROTATE_LEFT,000,3900,DRY,1450,92.5,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:22+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3877,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:27+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3897,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:32+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3900,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:37+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3903,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:42+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3903,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:47+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3907,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:52+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3864,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:11:57+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3871,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:02+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3902,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:07+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3914,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:12+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3915,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:17+00:00,mqtt,DRYING,NONE,LIGHT_TRACKING_TIMEOUT_LOCKED,000,3918,DRY,1443.333,90.83333,NORMAL,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:22+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3931,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:27+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3925,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:32+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3903,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:37+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3931,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:42+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3914,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:47+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3888,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:52+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3903,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:12:57+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3916,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:02+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3891,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:07+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3864,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:12+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3905,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:17+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3881,DRY,5807.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:22+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3901,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:27+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3908,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:32+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3925,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:37+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3909,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:42+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3900,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:47+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3898,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:52+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3909,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:13:57+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3925,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:02+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3904,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:07+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3862,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:12+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3913,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:17+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3897,DRY,60.83333,55.83333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:22+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3862,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:27+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3918,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:32+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3916,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:37+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3904,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:42+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3890,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:47+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3900,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:52+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3908,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:14:57+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3871,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:02+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3871,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:07+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3910,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:12+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3900,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:17+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3895,DRY,57.5,53.33333,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:22+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3919,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:27+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3905,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:32+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3870,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:37+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3909,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:42+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3929,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:47+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3902,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:52+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3865,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:15:57+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3907,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:02+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3866,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:07+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3901,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:12+00:00,mqtt,DRYING,NONE,SUN_BALANCED_LOCKED,000,3913,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:17+00:00,mqtt,DRYING,NONE,ALREADY_IN_DRYING_ZONE,000,3920,DRY,57.5,55,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:22+00:00,mqtt,DRYING,NONE,SUN_ROTATE_LEFT,000,3908,DRY,681.6666,50,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:27+00:00,mqtt,DRYING,NONE,SUN_ROTATE_LEFT,000,3896,DRY,468.3333,54.16666,NORMAL,False,False,False,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:32+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3895,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:37+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3894,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:42+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3897,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:47+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3872,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:52+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3912,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:16:57+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3879,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:17:02+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3927,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:17:07+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3899,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:17:12+00:00,mqtt,DRYING,NONE,LIGHT_DEGRADED_LOCKED,000,3915,DRY,397.5,70,DEGRADED,False,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:17:32+00:00,mqtt,STOPPED,NONE,LINE_HUNT_TIMEOUT_STOPPED,000,3895,DRY,397.5,70,DEGRADED,False,True,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:17:37+00:00,mqtt,STOPPED,NONE,LINE_HUNT_TIMEOUT_STOPPED,000,3922,DRY,397.5,70,DEGRADED,False,True,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:17:44+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3888,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:17:49+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3912,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:17:57+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3935,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:18:10+00:00,mqtt,STOPPED,NONE,LINE_HUNT_TIMEOUT_STOPPED,000,3937,DRY,397.5,70,DEGRADED,False,True,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:18:40+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3943,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:18:45+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3931,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:18:50+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3934,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:18:55+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3912,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:00+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3959,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:05+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3938,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:10+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3930,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:15+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3939,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:20+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3958,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:25+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3942,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:30+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3919,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:35+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3927,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:40+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3948,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:45+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3917,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:50+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3931,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:19:55+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3929,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:20:00+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3906,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:20:05+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3946,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:20:10+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3897,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:20:15+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3949,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:20:20+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3938,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:20:25+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3897,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
2026-06-01T03:20:30+00:00,mqtt,STOPPED,NONE,LINE_LOST_FAULT_STOPPED,000,3940,DRY,397.5,70,DEGRADED,True,False,True,True,True,True,NONE,NONE,False,LOCAL_SENSOR_OK,,LIVE,mqtt
